date,open,close
2017-10-18,177.0899963,179.6100006
2017-10-19,177.0010071,177.9299927
2017-10-20,179.0200043,177.3200073
2017-10-23,177.8000031,173.1300049
2017-10-24,174,173.6999969
2017-10-25,174.6900024,170.2200012
2017-10-26,170.6199951,170.3200073
2017-10-27,173.1900024,176.1499939
2017-10-30,178.4299927,181.5800018
2017-10-31,183.5700073,184.8899994
2017-11-1,187.8800049,186.0800018
2017-11-2,190.9900055,184.8099976
2017-11-3,186.5099945,183.2100067
2017-11-6,184.0700073,187.8399963
2017-11-7,189.5800018,188.5099945
2017-11-8,187.9799957,185.8999939
2017-11-9,184.2100067,185.1300049
2017-11-10,187.0299988,186.4100037
2017-11-13,186.7700043,184.5399933
2017-11-14,184.3000031,181.7899933
2017-11-15,179.3699951,181.4799957
2017-11-16,183.3099976,185.4299927
2017-11-17,185.9199982,185.1300049
2017-11-20,187.6000061,188
2017-11-21,190.3500061,190.8999939
2017-11-22,191.5399933,189.8399963
2017-11-24,189.3899994,191.1900024
2017-11-27,190.4900055,188.0299988
2017-11-28,188.8300018,186.6900024
2017-11-29,185.25,179.9100037
2017-11-30,179.5299988,177.0800018
2017-12-1,175.2700043,174.6100006
2017-12-4,177.1999969,169.5800018
2017-12-5,165.2799988,168.9600067
2017-12-6,172.6300049,172.6300049
2017-12-7,175.2899933,174.4700012
2017-12-8,177.5700073,177.6199951
2017-12-11,179.8999939,179.2899933
2017-12-12,174.6399994,174.6399994
2017-12-13,175.1900024,176.4700012
2017-12-14,173.1100006,171.75
2017-12-15,172.8899994,173.5500031
2017-12-18,174.6000061,173.3699951
2017-12-19,171.9700012,171.2799988
2017-12-20,171.7899933,172.6399994
2017-12-21,172.8000031,175.3200073
2017-12-22,175.8399963,176.2899933
2017-12-26,174.5500031,172.3300018
2017-12-27,172.2899933,172.9700012
2017-12-28,173.0399933,172.3000031
2017-12-29,172.2799988,172.4299927
2018-1-2,176.3990021,183.6499939
2018-1-3,185.1900024,184
2018-1-4,185.8999939,185.7100067
2018-1-5,187.1699982,190.6999969
2018-1-8,190.4600067,190.3300018
2018-1-9,191.1300049,190.8000031
2018-1-10,188.1000061,189.7899933
2018-1-11,189.7299957,188.75
2018-1-12,189.9100037,187.7899933
2018-1-16,190.3999939,182.3999939
2018-1-17,183.3000031,183.8300018
2018-1-18,184.2799988,184.3999939
2018-1-19,185.1499939,184.0500031
2018-1-22,184.9750061,184.0200043
2018-1-23,185.2799988,192.2799988
2018-1-24,194.7100067,195.5299988
2018-1-25,196.3399963,198.3300018
2018-1-26,200.3300018,205.2200012
2018-1-29,204.8300018,203.0099945
2018-1-30,198.6799927,199.6600037
2018-1-31,202.8200073,204.2899933
2018-2-1,192.75,192.2200012
2018-2-2,194.7899933,187.3099976
2018-2-5,183.6999969,180.5299988
2018-2-6,174.7200012,185.1699982
2018-2-7,183.5,180.3000031
2018-2-8,182.2700043,173.6999969
2018-2-9,175.1199951,176.6699982
2018-2-12,180.4400024,177.4400024
2018-2-13,177.4199982,179.25
2018-2-14,179.2200012,186.7599945
2018-2-15,189.25,187.4499969
2018-2-16,186.75,183.6799927
2018-2-20,183.6699982,187.1900024
2018-2-21,189.3699951,188.8200073
2018-2-22,190.1999969,188.75
2018-2-23,190.1799927,193.2899933
2018-2-26,194.4600067,194.1900024
2018-2-27,192.5899963,188.2599945
2018-2-28,187.25,186.1399994
2018-3-1,186.1799927,181.9900055
2018-3-2,178.0099945,179.7599945
2018-3-5,179.4100037,181.6000061
2018-3-6,185.1900024,187.3699951
2018-3-7,184.3699951,189.0500031
2018-3-8,189.0500031,187.1799927
2018-3-9,189.6399994,190.5500031
2018-3-12,192.3000031,192.7400055
2018-3-13,193.8800049,188.4100037
2018-3-14,190.2899933,192.5599976
2018-3-15,198.4400024,199.0599976
2018-3-16,198.3999939,200.2799988
2018-3-19,198,194.5299988
2018-3-20,194.9499969,198.9499969
2018-3-21,198.8000031,195.3000031
2018-3-22,190.75,184.6499939
2018-3-23,186.8500061,181.1999969
2018-3-26,187.8899994,190.5
2018-3-27,192.2400055,181.8899994
2018-3-28,180.7299957,178.9100037
2018-3-29,180.8800049,183.5399933
2018-4-2,182.8099976,177.6100006
2018-4-3,179.2599945,174.6699982
2018-4-4,166.8800049,172.0700073
2018-4-5,175.4799957,172.5700073
2018-4-6,169.8399963,167.5200043
2018-4-9,169.75,169.8699951
2018-4-10,175.1000061,177.1000061
2018-4-11,176.4799957,175.3600006
2018-4-12,175.9299927,175.9199982
2018-4-13,176.7200012,172.0399933
2018-4-16,172.0099945,174.6999969
2018-4-17,174.8300018,178.6999969
2018-4-18,178.8999939,182.6799927
2018-4-19,183.2599945,181.3899994
2018-4-20,179.3600006,179.1100006
2018-4-23,178.6300049,175.5700073
2018-4-24,177.6300049,173.0899963
2018-4-25,170.5200043,170.2200012
2018-4-26,173.25,173.8999939
2018-4-27,177.1100006,177.1600037
2018-4-30,178.0899963,178.5399933
2018-5-1,177.5800018,179.5
2018-5-2,180.8000031,181.4499969
2018-5-3,183.5,182.4499969
2018-5-4,180.3999939,188.8899994
2018-5-7,190.4100037,195.3500061
2018-5-8,194.1999969,196.3099976
2018-5-9,195.8399963,195.4299927
2018-5-10,196.3000031,195.9600067
2018-5-11,196.3999939,194.3600006
2018-5-14,195.8999939,198.6399994
2018-5-15,195.2299957,196.6100006
2018-5-16,196.75,198.1100006
2018-5-17,196,196.0200043
2018-5-18,196.4299927,195
2018-5-21,197.8000031,197.6399994
2018-5-22,198.3000031,195.8699951
2018-5-23,193.8800049,196.8000031
2018-5-24,198.1199951,197.3699951
2018-5-25,197.5700073,199.1999969
2018-5-29,197.9400024,198
2018-5-30,199.6999969,197.9799957
2018-5-31,198,198.0099945
2018-6-1,199.5,204.3399963
2018-6-4,205.1199951,208.9499969
2018-6-5,209.9499969,208.3699951
2018-6-6,209.8600006,208.3000031
2018-6-7,207.4600067,203.6199951
2018-6-8,201.1100006,205.0700073
2018-6-11,206.5,205.6999969
2018-6-12,206.9499969,209.0800018
2018-6-13,209.4400024,206.6199951
2018-6-14,207.7200012,210.8600006
2018-6-15,207.4900055,208
2018-6-18,205.1600037,208.5700073
2018-6-19,203.5299988,204.4299927
2018-6-20,205.0500031,206.2299957
2018-6-21,205.8399963,202.2100067
2018-6-22,203.3800049,202.0099945
2018-6-25,197.8500061,191.25
2018-6-26,193.3399963,191.4199982
2018-6-27,193.4600067,185.0200043
2018-6-28,183.1999969,188.3800049
2018-6-29,185.3600006,185.5299988
2018-7-2,181.6600037,186.3600006
2018-7-3,187.8800049,184.75
2018-7-5,187.1699982,186.8800049
2018-7-6,186.0099945,192.2700043
2018-7-9,194.4499969,192.75
2018-7-10,192.8899994,192.5500031
2018-7-11,188.6000061,187.4199982
2018-7-12,190.7700043,190.1699982
2018-7-13,191.6100006,190.0399933
2018-7-16,189.5700073,190.3500061
2018-7-17,188.6499939,192.6600037
2018-7-18,192.4499969,190.7899933
2018-7-19,188.6799927,187.3399963
2018-7-20,189.4900055,187.25
2018-7-23,187.1799927,187.0399933
2018-7-24,190.1900024,189
2018-7-25,190.6100006,197.9799957
2018-7-26,193.2100067,194.1799927
2018-7-27,196.1000061,189.4199982
2018-7-30,190.2200012,184.8200073
2018-7-31,186.3999939,187.2299957
2018-8-1,186,185.2700043
2018-8-2,181.5399933,182.6000061
2018-8-3,184.1499939,180.8399963
2018-8-6,180.6999969,178.6199951
2018-8-7,180.2899933,179.9199982
2018-8-8,180,177.5200043
2018-8-9,179.3099976,177.1900024
2018-8-10,175.5700073,180.0099945
2018-8-13,179.6499939,177.6799927
2018-8-14,175.1399994,172.5299988
2018-8-15,167.1100006,169.8300018
2018-8-16,172.3300018,171.9900055
2018-8-17,172.5200043,172.7799988
2018-8-20,175.2200012,176.2899933
2018-8-21,177.6300049,177.9199982
2018-8-22,178.1499939,177.8500061
2018-8-23,184.9700012,172.2299957
2018-8-24,175,174.2299957
2018-8-27,177.1000061,180.6499939
2018-8-28,182.1499939,178.1900024
2018-8-29,179.3500061,178.5
2018-8-30,177.3300018,174.6000061
2018-8-31,173.1100006,175.0099945
2018-9-4,173.5,170.4400024
2018-9-5,167.4799957,164.2299957
2018-9-6,164.1600037,159.8699951
2018-9-7,159.9499969,162.3699951
2018-9-10,158.5899963,156.3600006
2018-9-11,153.1799927,157.4600067
2018-9-12,158.1999969,161.4600067
2018-9-13,165.4100037,165.5299988
2018-9-14,167.8800049,164.7400055
2018-9-17,161.5,158.8899994
2018-9-18,156.8800049,156.6499939
2018-9-19,158.8200073,162.6300049
2018-9-20,166.8899994,165.8800049
2018-9-21,169.4600067,164.6300049
2018-9-24,162.8099976,163.1600037
2018-9-25,164.0500031,164.25
2018-9-26,165.5200043,165.3999939
2018-9-27,166.3899994,166.3200073
2018-9-28,164.8999939,164.7599945
2018-10-1,165.9199982,162
2018-10-2,159.7899933,160.2299957
2018-10-3,163.1499939,162.3699951
2018-10-4,160.0599976,156.1300049
2018-10-5,156.1399994,154.6300049
2018-10-8,150.1999969,151.1399994
2018-10-9,147.9700012,146.9400024
2018-10-10,142.5,138.2899933
2018-10-11,135.5299988,141.8999939
2018-10-12,148.6199951,147.2899933
2018-10-15,144.7700043,144.1600037
2018-10-16,145.7100067,149.6000061
2018-10-17,150.6799927,148.1399994
2018-10-18,145.8500061,142.0200043
2018-10-19,145.3399963,142.9299927
2018-10-22,148.9900055,148.8000031
2018-10-23,143.2200012,146.6499939
2018-10-24,145.1799927,139.6100006
2018-10-25,142.5,144.6000061
2018-10-26,139,142.8699951
2018-10-29,142.4199982,133.3800049
2018-10-30,132.2799988,136.3300018
2018-10-31,141.3500061,142.2799988
2018-11-1,144.9799957,151.25
2018-11-2,152.5599976,147.5899963
2018-11-5,146.2200012,144.6399994
2018-11-6,145.8699951,147.4400024
2018-11-7,150.7700043,152.5
2018-11-8,150.9900055,148.9900055
2018-11-9,145.5700073,144.8500061
2018-11-12,145.0099945,142.8200073
2018-11-13,144.8300018,146.9799957
2018-11-14,150.2100067,150.4400024
2018-11-15,152.8999939,156.2200012
2018-11-16,155.0399933,154.1000061
2018-11-19,152.0200043,149.5299988
2018-11-20,144.4799957,145.9799957
2018-11-21,149.0599976,149.4100037
2018-11-23,147.3000031,150.3300018
2018-11-26,153.2100067,156.0099945
2018-11-27,154.6399994,156.4600067
2018-11-28,159.0099945,159.3399963
2018-11-29,158.0800018,156.2799988
2018-11-30,157.8999939,160.8600006
2018-12-3,168.6399994,163.7400055
2018-12-4,164.8800049,158.3399963
2018-12-6,153,155.8300018
2018-12-7,155.3999939,153.0599976
2018-12-10,150.3899994,151.4299927
2018-12-11,155.2599945,151.8300018
2018-12-12,155.2400055,151.5
2018-12-13,153.0500031,151.4799957
2018-12-14,147.7100067,149
2018-12-17,146.5,143.9799957
2018-12-18,144.2799988,140.8200073
2018-12-19,141.0399933,137.1399994
2018-12-20,135.8300018,135.1100006
2018-12-21,137.0800018,132
2018-12-24,130,131.8899994
2018-12-26,132.8699951,138
2018-12-27,135.0500031,138.4499969
2018-12-28,139.1999969,139.0899963
2018-12-31,141.8300018,137.0700073
2019-1-2,134.1300049,136.6999969
2019-1-3,134.2700043,130.6000061
2019-1-4,134.2599945,139.75
2019-1-7,140.5500031,143.1000061
2019-1-8,145,146.7899933
2019-1-9,149.8899994,151.9199982
2019-1-10,149.8099976,151.6900024
2019-1-11,151.8300018,151.3200073
2019-1-14,148.5,149.2700043
2019-1-15,150.6799927,150.8800049
2019-1-16,152.8099976,154.8399963
2019-1-17,152.1100006,155.9700012
2019-1-18,158.4499969,157.0200043
2019-1-22,154.3999939,152.1499939
2019-1-23,154.6499939,152.0299988
2019-1-24,151.4700012,155.8600006
2019-1-25,158.9100037,159.2100067
2019-1-28,157.8000031,158.9199982
2019-1-29,159.0399933,156.8800049
2019-1-30,161.2899933,166.8200073
2019-1-31,167.8000031,168.4900055
2019-2-1,168,167.9700012
2019-2-4,166.3200073,166.6999969
2019-2-5,168.5500031,171.8300018
2019-2-6,171.8600006,171.5200043
2019-2-7,169.1600037,166.9600067
2019-2-8,163.8300018,167.3600006
2019-2-11,168.8500061,167.4499969
2019-2-12,169.6000061,168.7100067
2019-2-13,169.9100037,169.3999939
2019-2-14,167.6399994,168.3800049
2019-2-15,168.6100006,166.1499939
2019-2-19,166.9799957,170.1799927
2019-2-20,171,170.7100067
2019-2-21,171,171.6600037
2019-2-22,172.8000031,176.9199982
2019-2-25,181.2599945,183.25
2019-2-26,179.7899933,183.5399933
2019-2-27,181.7200012,184.5800018
2019-2-28,183.0099945,183.0299988
2019-3-1,185.0899963,183.8800049
2019-3-4,186,187.25
2019-3-5,186.9400024,185
2019-3-6,184.3800049,184.1699982
2019-3-7,180.9100037,177.3200073
2019-3-8,171.5650024,175.0299988
2019-3-11,177.8300018,180.4100037
2019-3-12,182.0399933,180.6300049
2019-3-13,180.7299957,180.6999969
2019-3-14,179.0599976,180.3600006
2019-3-15,180.6600037,180.9700012
2019-3-18,181.9299927,181.8300018
2019-3-19,181.6300049,182.1399994
2019-3-20,180.9400024,181.2799988
2019-3-21,178.9499969,181.5
2019-3-22,179.7700043,176.2599945
2019-3-25,174.3300018,178.7700043
2019-3-26,179.6999969,178.0800018
2019-3-27,177.6999969,177.0299988
2019-3-28,177.4700012,177.7299957
2019-3-29,180.7299957,182.4499969
2019-4-1,185.0899963,180.8899994
2019-4-2,181.4600067,181.7400055
2019-4-3,179.5099945,178.3200073
2019-4-4,177.0399933,181.0700073
2019-4-5,182.5099945,185.3500061
2019-4-8,184.1900024,186.5
2019-4-9,186.4900055,187.1900024
2019-4-10,186.6900024,186.1900024
2019-4-11,185.1499939,184.9799957
2019-4-12,187.7100067,188.9100037
2019-4-15,188.0599976,183.0700073
2019-4-16,185.5500031,185.7799988
2019-4-17,187.3399963,187.5500031
2019-4-18,186.4100037,186.9400024
2019-4-22,184.5,185.3800049
2019-4-23,186,187.2899933
2019-4-24,186.7599945,185.6699982
2019-4-25,185.2400055,187.8800049
2019-4-26,187.8800049,187.0899963
2019-4-29,187.4199982,186.9400024
2019-4-30,186.3000031,185.5700073
2019-5-1,186.75,189.3099976
2019-5-2,189.4199982,190.3899994
2019-5-3,191.8800049,195.2100067
2019-5-6,185.1699982,188.2400055
2019-5-7,186.0500031,181.4299927
2019-5-8,180.9499969,179.5899963
2019-5-9,175.4299927,179.0399933
2019-5-10,180.1799927,178
2019-5-13,169.7899933,170.0099945
2019-5-14,172.75,174.8399963
2019-5-15,177.0599976,177.6000061
2019-5-16,178.1799927,175.5700073
2019-5-17,171.6900024,169.5700073
2019-5-20,164.4400024,160.6499939
2019-5-21,163.1600037,163.4299927
2019-5-22,162.4100037,158.8300018
2019-5-23,155.4499969,156
2019-5-24,157.6150055,155
2019-5-28,156.3999939,154.8099976
2019-5-29,153.5800018,152.4799957
2019-5-30,152.3600006,151.0700073
2019-5-31,149.6300049,149.2599945
2019-6-3,149.6000061,149.9100037
2019-6-4,151.5599976,154.1499939
2019-6-5,155.1699982,151.6499939
2019-6-6,152,151.5
2019-6-7,152.9499969,154.2299957
2019-6-10,158.7799988,159.8500061
2019-6-11,164.1999969,162.6499939
2019-6-12,160.4700012,160.0399933
2019-6-13,160.5500031,160.3300018
2019-6-14,158.3699951,158.1000061
2019-6-17,157.5299988,159.9100037
2019-6-18,162.8899994,165.5099945
2019-6-19,167.7700043,165.4600067
2019-6-20,170.1900024,168.25
2019-6-21,167.4799957,167.5500031
2019-6-24,168.3999939,168.1000061
2019-6-25,167.0399933,165.8000031
2019-6-26,168.2799988,168.9900055
2019-6-27,170.6199951,170.8999939
2019-6-28,170.1999969,169.4499969
2019-7-1,175.8650055,175.0500031
2019-7-2,175.1300049,175.4499969
2019-7-3,175.6900024,174.6699982
2019-7-5,173.75,173.3000031
2019-7-8,170.0899963,168.4499969
2019-7-9,167.0850067,168.8000031
2019-7-10,171.2400055,166.9299927
2019-7-11,167.5599976,166.5500031
2019-7-12,168,169.0700073
2019-7-15,171.5,173.5
2019-7-16,174.1999969,174.1900024
2019-7-17,172.75,174.8200073
2019-7-18,173.4100037,172.8000031
2019-7-19,174.8699951,172.9900055
2019-7-22,173.5,174
2019-7-23,175.3899994,178.0899963
2019-7-24,178,178.6699982
2019-7-25,178.4900055,177.2899933
2019-7-26,178.25,178.7400055
2019-7-29,178.4299927,177.0200043
2019-7-30,174.25,174.1000061
2019-7-31,173.7100067,173.1100006
2019-8-1,174.5399933,165.6499939
2019-8-2,162.5599976,161
2019-8-5,155.0299988,153.6699982
2019-8-6,158.4799957,157.4299927
2019-8-7,155.7299957,159.1699982
2019-8-8,161.7100067,162.2200012
2019-8-9,160.9799957,159.1199951
2019-8-12,157.5,159.3099976
2019-8-13,160.6399994,164.0299988
2019-8-14,161.3399963,162.0599976
2019-8-15,170.1100006,166.9700012
2019-8-16,170,174.6000061
2019-8-19,177.4299927,178.2799988
2019-8-20,175.9100037,177.2100067
2019-8-21,177.2200012,175.2400055
2019-8-22,174.1000061,171.9100037
2019-8-23,169.6900024,164.5399933
2019-8-26,166.4900055,165.8999939
2019-8-27,167.1999969,166.1999969
2019-8-28,164.6399994,167.4799957
2019-8-29,171,172.8099976
2019-8-30,174.3500061,175.0299988
2019-9-3,173,172.4100037
2019-9-4,176.2599945,174.3300018
2019-9-5,176.8800049,178.9400024
2019-9-6,179.0099945,176.6900024
2019-9-9,177.8800049,177.7799988
2019-9-10,176.2799988,174.9900055
2019-9-11,176,176.0899963
2019-9-12,177.8899994,178.2400055
2019-9-13,179.7400055,179.1699982
2019-9-16,177.75,177.0700073
2019-9-17,176.8500061,179
2019-9-18,179.1499939,180
2019-9-19,180.8999939,180.4600067
2019-9-20,182.3099976,182.5099945
2019-9-23,181.25,176.9799957
2019-9-24,179.1699982,171.5500031
2019-9-25,172.3000031,176.6600037
2019-9-26,177,175
2019-9-27,176,165.9799957
2019-9-30,169.8869934,167.2299957
2019-10-1,168.0099945,165.1499939
2019-10-2,162.8200073,165.7700043
2019-10-3,166.6499939,169.4799957
2019-10-4,169.6000061,170.3399963
2019-10-7,168.8300018,168.3200073
2019-10-8,164.3000031,161.9299927
2019-10-9,165.5,165.1900024
2019-10-10,165.9600067,166.0700073
2019-10-11,170.7700043,172.9400024
2019-10-14,172.8399963,171.1600037
2019-10-15,172.9100037,175.2899933
2019-10-16,175.8000031,177.1199951
2019-10-17,178,176.8500061
2019-10-18,176,169.1300049
2019-10-21,172.6399994,173.5200043
2019-10-22,174.5299988,169.8899994
2019-10-23,170.4499969,169.9199982
2019-10-24,171.2799988,172.5500031
2019-10-25,171.5599976,174.3099976
2019-10-28,176.5,178.6799927
2019-10-29,177.0599976,176.8899994
2019-10-30,175.4199982,177.5299988
2019-10-31,179.1600037,176.6699982
2019-11-1,179.0099945,176.4600067
2019-11-4,180.6600037,179.6900024
2019-11-5,181.4199982,182
2019-11-6,183.6100006,184.1600037
2019-11-7,187.0700073,186.6600037
2019-11-8,187.9019928,187.1600037
2019-11-11,184.8200073,186.7100067
2019-11-12,185.9100037,186.9700012
2019-11-13,185.4700012,182.4799957
2019-11-14,182.8699951,182.8000031
2019-11-15,184,185.4900055
2019-11-18,186.9799957,184.6100006
